gameId,team,year,round,playerId,displayName,gameNumber,Disposals,Kicks,Marks,Handballs,Goals,Behinds,HitOuts,Tackles,Rebounds,Inside50s,Clearances,Clangers,Frees,FreesAgainst,BrownlowVotes,ContestedPossessions,UncontestedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,PercentPlayed,Subs
2020R502,Essendon,2020,5,2015769089,Kyle Langford,69,16,10,6,6,0,0,0,1,2,1,1,3,0,1,0,7,10,1,1,1,0,0,80,nan
2020R502,Essendon,2020,5,2015764273,Jayden Laverde,42,6,4,2,2,0,0,0,3,0,1,0,1,0,1,0,1,5,1,1,2,0,2,74,nan
2020R502,Essendon,2020,5,2016777834,Anthony McDonald-Tipungwuti,93,10,7,3,3,2,1,0,7,0,0,2,3,1,3,0,7,4,1,1,3,0,0,81,nan
2020R502,Essendon,2020,5,2017775567,Andrew McGrath,68,19,11,1,8,0,0,0,4,1,0,5,3,0,1,0,14,8,0,0,3,0,0,83,nan
2020R502,Essendon,2020,5,2009771825,Shaun McKernan,81,5,4,2,1,1,0,0,0,0,0,1,4,1,2,0,4,2,0,1,2,0,0,73,nan
2020R502,Essendon,2020,5,2016804522,Darcy Parish,80,12,5,3,7,1,0,0,0,0,3,2,1,0,0,0,5,7,0,1,0,0,0,76,nan
2020R502,Essendon,2020,5,2012806200,Andrew Phillips,42,11,6,2,5,0,0,13,5,2,1,6,4,2,3,0,12,2,1,0,11,0,0,93,nan
2020R502,Essendon,2020,5,2016827438,Mason Redman,29,8,6,1,2,0,0,0,1,1,0,0,1,0,0,0,3,2,0,0,3,0,0,82,nan
2020R502,Essendon,2020,5,2018826450,Jordan Ridley,13,18,12,7,6,0,0,0,3,5,2,1,2,1,1,0,5,12,1,0,8,0,0,92,nan
2020R502,Essendon,2020,5,2015839510,Adam Saad,96,18,11,4,7,0,0,0,2,2,4,1,1,0,0,0,3,13,0,0,3,0,0,83,nan
2020R502,Essendon,2020,5,2012834776,Dylan Shiel,161,29,19,4,10,1,0,0,5,2,6,6,2,0,1,3,12,15,0,0,1,0,1,77,nan
2020R502,Essendon,2020,5,2012833121,Devon Smith,142,13,10,1,3,0,0,0,6,2,1,3,0,1,0,0,3,10,0,0,1,0,0,80,nan
2020R502,Essendon,2020,5,2016835941,Will Snelling,9,16,7,0,9,0,0,0,6,2,3,4,5,1,2,0,9,7,0,0,2,0,1,85,nan
2020R502,Essendon,2020,5,2013833968,Jake Stringer,132,10,8,3,2,3,0,0,7,0,2,2,3,2,1,2,6,5,0,2,0,0,0,80,nan
2020R502,Essendon,2020,5,2012849499,Jacob Townsend,52,6,5,2,1,1,1,0,7,0,1,0,2,1,2,0,2,3,0,1,2,0,0,80,nan
2020R502,Essendon,2020,5,2009901367,David Zaharakis,211,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,2,1,0,1,1,0,0,79,nan
2020R606,Essendon,2020,6,2014707339,Orazio Fantasia,79,19,9,4,10,0,0,0,1,2,2,1,0,1,0,0,3,13,0,0,1,3,1,82,nan
2020R606,Essendon,2020,6,2014717758,Martin Gleeson,81,12,8,3,4,0,0,0,1,5,1,0,3,0,2,0,1,9,0,0,4,0,0,80,nan
2020R606,Essendon,2020,6,2019727673,Brayden Ham,8,13,10,4,3,0,1,0,3,1,3,0,0,0,0,0,2,11,0,0,0,0,0,75,nan
2020R606,Essendon,2020,6,2017726713,Mitchell Hibberd,6,19,9,1,10,0,1,0,5,0,1,1,5,1,2,0,9,9,0,0,0,0,0,80,nan
2020R606,Essendon,2020,6,2008723099,Cale Hooker,197,10,5,1,5,0,0,0,1,2,0,0,0,0,0,0,6,1,1,0,10,0,0,100,nan
2020R606,Essendon,2020,6,2009727654,Michael Hurley,184,16,10,4,6,0,0,0,0,5,0,0,1,0,0,0,6,10,1,0,9,0,0,94,nan
2020R606,Essendon,2020,6,2015769089,Kyle Langford,70,14,8,1,6,2,1,0,1,0,0,0,1,2,0,0,5,8,0,0,0,0,0,82,nan
2020R606,Essendon,2020,6,2015764273,Jayden Laverde,43,12,5,3,7,1,2,0,3,0,0,1,3,1,1,0,6,7,0,2,1,0,1,77,nan
2020R606,Essendon,2020,6,2016777834,Anthony McDonald-Tipungwuti,94,14,4,2,10,1,1,0,3,0,1,0,1,0,0,0,6,7,0,1,1,2,1,83,nan
2020R606,Essendon,2020,6,2017775567,Andrew McGrath,69,25,13,2,12,0,0,0,8,2,4,1,5,0,1,3,5,19,0,0,3,0,0,88,nan
2020R606,Essendon,2020,6,2015772271,Conor McKenna,74,18,10,2,8,0,0,0,4,5,1,0,5,0,1,0,5,12,0,0,2,2,0,76,nan
2020R606,Essendon,2020,6,2009771825,Shaun McKernan,82,9,5,3,4,0,1,4,2,1,2,2,6,0,3,0,3,7,1,1,2,0,0,69,nan
2020R606,Essendon,2020,6,2014779731,Zach Merrett,130,18,8,3,10,0,0,0,2,0,3,1,3,1,1,0,4,14,0,0,1,0,1,78,nan
2020R606,Essendon,2020,6,2016804522,Darcy Parish,81,21,8,0,13,0,0,0,6,0,7,7,5,1,1,0,14,7,0,0,0,0,0,79,nan
2020R606,Essendon,2020,6,2012806200,Andrew Phillips,43,4,4,1,0,0,0,28,4,0,2,3,4,1,3,0,3,1,1,0,1,0,0,81,nan
2020R606,Essendon,2020,6,2018826450,Jordan Ridley,14,18,14,7,4,0,0,0,1,7,3,0,1,0,0,0,4,13,3,0,6,0,0,84,nan
2020R606,Essendon,2020,6,2015839510,Adam Saad,97,21,11,2,10,0,0,0,2,6,2,1,2,2,0,0,6,13,0,0,2,1,0,84,nan
2020R606,Essendon,2020,6,2012834776,Dylan Shiel,162,12,5,1,7,0,0,0,5,1,1,4,2,3,0,0,8,3,0,0,3,0,0,74,nan
2020R606,Essendon,2020,6,2012833121,Devon Smith,143,23,10,2,13,0,1,0,6,0,4,2,7,1,1,0,8,12,0,0,0,0,0,80,nan
2020R606,Essendon,2020,6,2016835941,Will Snelling,10,15,8,1,7,1,0,0,8,1,1,3,1,3,0,0,10,5,0,0,0,0,0,87,nan
2020R606,Essendon,2020,6,2012849499,Jacob Townsend,53,9,7,3,2,1,2,0,0,0,2,0,6,1,4,0,6,3,1,3,1,0,1,82,nan
2020R606,Essendon,2020,6,2009901367,David Zaharakis,212,20,11,3,9,3,2,0,0,0,3,1,0,0,0,2,6,14,0,0,0,0,1,82,nan
2020R702,Essendon,2020,7,2020677029,Ned Cahill,1,7,2,3,5,0,0,0,2,1,1,1,2,1,1,0,3,5,0,2,0,0,0,80,nan
2020R702,Essendon,2020,7,2014707339,Orazio Fantasia,80,9,3,1,6,0,0,0,0,1,1,0,1,0,0,0,3,6,0,0,0,0,0,81,nan
2020R702,Essendon,2020,7,2019727673,Brayden Ham,9,12,9,3,3,0,0,0,1,0,2,0,2,0,0,0,2,9,1,0,1,1,0,76,nan
2020R702,Essendon,2020,7,2017726713,Mitchell Hibberd,7,8,4,1,4,0,1,0,3,0,2,1,1,1,1,0,3,5,0,1,0,0,0,73,nan
2020R702,Essendon,2020,7,2008723099,Cale Hooker,198,12,7,6,5,1,0,0,0,5,0,0,3,0,1,0,3,8,0,1,3,0,0,78,nan
2020R702,Essendon,2020,7,2009727654,Michael Hurley,185,18,14,8,4,0,0,0,0,7,0,0,3,1,2,0,1,16,0,0,2,0,0,94,nan
2020R702,Essendon,2020,7,2015769089,Kyle Langford,71,19,6,3,13,0,1,0,0,0,3,1,1,1,0,0,6,15,0,0,2,1,1,85,nan
2020R702,Essendon,2020,7,2015764273,Jayden Laverde,44,12,7,4,5,2,1,0,3,1,2,0,2,0,1,0,2,9,1,2,1,0,0,84,nan
2020R702,Essendon,2020,7,2016777834,Anthony McDonald-Tipungwuti,95,6,4,2,2,1,1,0,3,0,1,0,0,0,0,0,2,4,1,1,1,1,0,79,nan
2020R702,Essendon,2020,7,2017775567,Andrew McGrath,70,24,10,2,14,0,0,0,3,2,4,6,5,0,0,0,8,12,0,0,1,0,0,79,nan
2020R702,Essendon,2020,7,2015772271,Conor McKenna,75,19,12,5,7,0,0,0,1,4,2,0,4,0,0,0,5,10,0,0,5,2,0,86,nan
2020R702,Essendon,2020,7,2009771825,Shaun McKernan,83,8,5,4,3,0,3,8,1,1,0,1,2,0,1,0,5,4,1,3,1,0,1,82,nan
2020R702,Essendon,2020,7,2014779731,Zach Merrett,131,20,8,4,12,0,0,0,4,0,5,4,2,1,1,0,7,13,0,0,0,0,1,82,nan
2020R702,Essendon,2020,7,2016804522,Darcy Parish,82,22,11,2,11,0,0,0,1,1,5,3,2,0,0,0,8,13,0,0,0,0,0,77,nan
2020R702,Essendon,2020,7,2012806200,Andrew Phillips,44,10,6,5,4,0,1,28,1,0,2,3,1,1,1,0,6,6,2,1,1,0,0,80,nan
2020R702,Essendon,2020,7,2016827438,Mason Redman,30,12,6,4,6,0,0,0,0,1,1,0,3,1,2,0,2,10,1,0,0,0,0,82,nan
2020R702,Essendon,2020,7,2018826450,Jordan Ridley,15,14,10,8,4,0,0,0,0,6,0,0,1,0,0,0,3,10,1,0,4,0,0,98,nan
2020R702,Essendon,2020,7,2015839510,Adam Saad,98,23,12,2,11,0,0,0,0,3,4,0,3,0,1,0,6,13,0,0,2,1,0,72,nan
2020R702,Essendon,2020,7,2012833121,Devon Smith,144,15,10,3,5,1,0,0,6,0,5,3,3,3,2,0,6,9,0,1,0,0,0,79,nan
2020R702,Essendon,2020,7,2016835941,Will Snelling,11,9,2,1,7,1,0,0,3,1,1,0,1,1,1,0,5,5,0,1,0,0,0,79,nan
2020R702,Essendon,2020,7,2012849499,Jacob Townsend,54,4,3,2,1,0,0,0,2,0,0,0,4,1,1,0,3,2,1,1,1,0,1,86,nan
2020R702,Essendon,2020,7,2009901367,David Zaharakis,213,20,10,3,10,1,0,0,4,0,2,0,5,0,1,0,4,13,0,0,0,0,0,88,nan
2020R806,Essendon,2020,8,2008665688,Tom Bellchambers,133,10,8,2,2,0,0,19,3,1,3,4,2,3,1,0,9,4,1,0,4,0,0,88,nan
2020R806,Essendon,2020,8,2020677029,Ned Cahill,2,7,3,1,4,2,1,0,0,0,0,0,3,0,1,0,4,3,0,1,1,0,1,76,nan
2020R806,Essendon,2020,8,2016701470,Aaron Francis,31,9,5,3,4,0,0,0,1,4,0,0,0,2,0,0,4,5,0,0,9,0,0,86,nan
2020R806,Essendon,2020,8,2014717758,Martin Gleeson,82,7,4,1,3,0,0,0,1,3,1,0,1,0,0,0,3,4,0,0,3,0,0,83,nan
2020R806,Essendon,2020,8,2019727673,Brayden Ham,10,8,6,2,2,0,0,0,3,2,5,0,3,1,0,0,2,6,0,0,0,0,0,84,nan
2020R806,Essendon,2020,8,2017726713,Mitchell Hibberd,8,15,8,2,7,0,0,0,9,1,1,2,2,1,0,0,8,9,0,0,2,0,0,80,nan
2020R806,Essendon,2020,8,2009727654,Michael Hurley,186,15,8,7,7,0,0,0,0,4,0,0,1,0,1,0,1,11,1,0,3,0,0,90,nan
2020R806,Essendon,2020,8,2015769089,Kyle Langford,72,19,10,4,9,2,0,0,1,0,2,2,4,2,1,0,9,11,0,1,1,0,0,90,nan
2020R806,Essendon,2020,8,2015764273,Jayden Laverde,45,5,4,3,1,1,0,0,1,0,1,0,0,1,0,0,3,2,1,1,0,0,1,27,nan
2020R806,Essendon,2020,8,2016777834,Anthony McDonald-Tipungwuti,96,13,8,1,5,2,0,0,3,0,2,0,3,0,1,0,10,2,0,1,0,0,0,88,nan
2020R806,Essendon,2020,8,2017775567,Andrew McGrath,71,25,16,3,9,0,1,0,10,4,2,8,3,2,0,2,12,10,0,0,2,0,0,85,nan
2020R806,Essendon,2020,8,2015772271,Conor McKenna,76,14,10,3,4,0,0,0,2,1,4,2,8,1,1,0,4,7,0,0,1,4,1,86,nan
2020R806,Essendon,2020,8,2009771825,Shaun McKernan,84,9,6,3,3,0,0,6,3,0,2,1,6,1,2,0,7,2,1,0,1,2,1,89,nan
2020R806,Essendon,2020,8,2014779731,Zach Merrett,132,33,20,9,13,0,0,0,6,2,6,6,3,1,0,3,9,24,0,0,1,1,1,74,nan
2020R806,Essendon,2020,8,2016804522,Darcy Parish,83,22,8,1,14,1,0,0,3,0,4,4,5,0,0,0,13,10,0,0,0,0,1,82,nan
2020R806,Essendon,2020,8,2016827438,Mason Redman,31,13,9,2,4,0,0,0,2,5,1,0,4,0,2,0,6,7,2,0,0,1,0,73,nan
2020R806,Essendon,2020,8,2018826450,Jordan Ridley,16,18,12,6,6,0,0,0,3,4,2,1,1,1,1,0,3,12,2,0,4,0,1,92,nan
2020R806,Essendon,2020,8,2015839510,Adam Saad,99,19,12,5,7,0,0,0,4,4,3,2,1,0,1,0,5,11,0,0,3,1,1,90,nan
2020R806,Essendon,2020,8,2012833121,Devon Smith,145,13,5,2,8,0,1,0,3,0,3,0,5,0,1,0,6,8,0,0,4,0,0,85,nan
2020R806,Essendon,2020,8,2016835941,Will Snelling,12,18,4,3,14,0,0,0,11,2,3,2,6,2,1,0,9,11,0,0,1,0,0,88,nan
2020R806,Essendon,2020,8,2012849499,Jacob Townsend,55,10,5,2,5,1,1,0,4,0,0,0,3,2,2,0,6,3,2,0,1,0,0,79,nan
2020R806,Essendon,2020,8,2009901367,David Zaharakis,214,20,5,1,15,0,2,0,3,0,2,3,0,0,0,0,5,13,0,0,0,0,0,85,nan
2020R904,Essendon,2020,9,2008665688,Tom Bellchambers,134,3,3,2,0,0,0,13,0,0,3,0,1,0,1,0,1,1,1,0,3,0,0,74,nan
2020R904,Essendon,2020,9,2020677029,Ned Cahill,3,3,3,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,75,nan
2020R904,Essendon,2020,9,2014673527,Tom Cutler,69,11,9,3,2,0,2,0,0,0,4,2,2,1,1,0,4,6,0,1,2,4,0,80,nan
2020R904,Essendon,2020,9,2020686068,Sam Draper,1,9,6,2,3,0,1,21,2,0,3,3,2,1,2,0,6,2,1,1,1,0,0,78,nan
2020R904,Essendon,2020,9,2016701470,Aaron Francis,32,10,3,2,7,0,0,0,2,1,0,0,2,1,1,0,4,6,0,0,2,0,0,86,nan
2020R904,Essendon,2020,9,2014717758,Martin Gleeson,83,8,3,2,5,0,0,0,1,3,0,0,1,0,0,0,3,5,1,0,1,2,0,78,nan
2020R904,Essendon,2020,9,2019727673,Brayden Ham,11,7,6,2,1,0,0,0,0,0,4,1,2,0,1,0,2,5,0,0,0,0,0,76,nan
2020R904,Essendon,2020,9,2009727654,Michael Hurley,187,14,9,5,5,0,0,0,2,4,3,1,2,3,2,0,5,9,0,0,5,0,0,86,nan
2020R904,Essendon,2020,9,2016777834,Anthony McDonald-Tipungwuti,97,7,4,0,3,0,0,0,5,0,3,2,2,1,2,0,6,1,0,0,1,0,0,86,nan
2020R904,Essendon,2020,9,2017775567,Andrew McGrath,72,25,11,3,14,0,0,0,1,4,0,6,6,0,3,0,12,15,0,0,0,0,0,80,nan
2020R904,Essendon,2020,9,2014779731,Zach Merrett,133,18,11,1,7,0,0,0,2,0,6,2,1,0,0,0,6,11,0,0,2,0,0,79,nan
2020R904,Essendon,2020,9,2016804522,Darcy Parish,84,15,10,1,5,1,0,0,4,0,1,3,3,1,2,0,9,7,0,0,2,0,0,82,nan
2020R904,Essendon,2020,9,2016827438,Mason Redman,32,12,8,1,4,0,1,0,0,2,1,0,2,1,1,0,6,4,0,0,1,0,0,94,nan
2020R904,Essendon,2020,9,2018826450,Jordan Ridley,17,20,10,4,10,0,0,0,1,5,0,2,2,1,0,0,6,12,0,0,3,0,0,93,nan
2020R904,Essendon,2020,9,2015839510,Adam Saad,100,11,7,1,4,0,0,0,1,2,3,0,1,1,1,0,3,8,0,0,2,0,0,89,nan
2020R904,Essendon,2020,9,2012834776,Dylan Shiel,163,17,9,1,8,0,1,0,4,0,2,4,4,1,2,0,8,9,0,0,3,0,0,81,nan
2020R904,Essendon,2020,9,2012833121,Devon Smith,146,14,8,3,6,2,1,0,2,0,4,4,3,1,1,0,7,7,0,0,0,0,0,80,nan
2020R904,Essendon,2020,9,2016835941,Will Snelling,13,14,3,0,11,0,0,0,6,2,0,4,2,1,1,0,9,5,0,0,0,0,0,88,nan
2020R904,Essendon,2020,9,2013833750,James Stewart,46,4,3,2,1,0,1,0,3,0,0,0,3,1,2,0,2,2,1,1,2,0,0,82,nan
2020R904,Essendon,2020,9,2012849499,Jacob Townsend,56,6,5,3,1,0,1,0,0,0,2,0,1,0,1,0,2,3,1,2,1,0,0,78,nan
2020R904,Essendon,2020,9,2009901367,David Zaharakis,215,13,4,1,9,0,0,0,2,0,2,0,3,0,0,0,4,10,0,0,0,0,0,82,nan
2020R904,Essendon,2020,9,2019904747,Brandon Zerk-Thatcher,3,7,5,2,2,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,4,0,0,73,nan
2020R1007,Essendon,2020,10,2014673527,Tom Cutler,70,13,5,1,8,0,0,0,2,0,1,2,2,1,1,0,9,5,0,0,1,0,0,83,nan
2020R1007,Essendon,2020,10,2020686068,Sam Draper,2,13,9,1,4,1,1,16,0,1,1,6,5,3,4,0,9,3,0,1,2,0,0,83,nan
2020R1007,Essendon,2020,10,2016701470,Aaron Francis,33,10,6,3,4,0,0,0,3,2,1,1,4,1,1,0,5,7,0,0,3,0,0,85,nan
2020R1007,Essendon,2020,10,2018714830,Matt Guelfi,35,12,7,3,5,0,0,0,2,1,2,0,1,0,1,0,3,8,0,0,2,0,1,87,nan
2020R1007,Essendon,2020,10,2009727654,Michael Hurley,188,23,14,8,9,0,0,0,0,6,1,1,5,1,2,0,5,12,2,0,4,0,1,95,nan
2020R1007,Essendon,2020,10,2015769089,Kyle Langford,73,11,6,2,5,2,1,0,0,0,3,0,1,1,0,0,5,5,1,2,1,0,0,90,nan
2020R1007,Essendon,2020,10,2016777834,Anthony McDonald-Tipungwuti,98,9,9,3,0,1,1,0,4,1,2,2,5,1,2,0,5,6,0,1,1,2,0,87,nan
2020R1007,Essendon,2020,10,2017775567,Andrew McGrath,73,18,10,1,8,0,0,0,8,3,3,4,6,1,3,0,9,9,0,0,3,0,0,87,nan
2020R1007,Essendon,2020,10,2015772271,Conor McKenna,77,4,4,0,0,1,0,0,1,0,3,0,1,1,0,0,3,2,0,0,4,0,1,89,nan
2020R1007,Essendon,2020,10,2009771825,Shaun McKernan,85,9,7,4,2,0,1,6,0,1,0,2,4,0,3,0,4,4,0,2,0,0,0,87,nan
2020R1007,Essendon,2020,10,2014779731,Zach Merrett,134,33,19,5,14,0,0,0,1,7,5,3,5,2,2,2,9,24,0,0,1,1,0,88,nan
2020R1007,Essendon,2020,10,2016804522,Darcy Parish,85,13,6,2,7,0,1,0,5,1,0,4,3,0,1,0,7,6,0,0,0,0,0,82,nan
2020R1007,Essendon,2020,10,2016827438,Mason Redman,33,17,10,6,7,0,0,0,1,2,1,0,2,0,1,0,3,13,0,0,2,0,0,75,nan
2020R1007,Essendon,2020,10,2018826450,Jordan Ridley,18,17,13,8,4,0,0,0,2,2,0,1,2,0,0,0,3,13,1,0,8,0,0,86,nan
2020R1007,Essendon,2020,10,2015839510,Adam Saad,101,20,15,2,5,1,0,0,1,5,6,3,2,1,0,0,5,14,0,0,3,0,0,81,nan
2020R1007,Essendon,2020,10,2012834776,Dylan Shiel,164,15,8,1,7,1,0,0,2,0,4,2,6,1,2,0,8,5,0,0,4,2,0,81,nan
2020R1007,Essendon,2020,10,2012833121,Devon Smith,147,18,10,3,8,0,0,0,4,3,2,3,2,2,0,0,7,9,0,0,0,0,0,87,nan
2020R1007,Essendon,2020,10,2016835941,Will Snelling,14,13,4,3,9,0,0,0,3,1,2,2,4,0,1,0,5,6,0,1,0,0,2,90,nan
2020R1007,Essendon,2020,10,2013833750,James Stewart,47,4,2,1,2,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,1,0,0,68,nan
2020R1007,Essendon,2020,10,2012849499,Jacob Townsend,57,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,nan
2020R1007,Essendon,2020,10,2009901367,David Zaharakis,216,18,9,4,9,1,0,0,1,1,2,0,2,0,1,0,6,11,0,0,0,0,0,91,nan
2020R1007,Essendon,2020,10,2019904747,Brandon Zerk-Thatcher,4,16,9,8,7,0,0,0,2,2,0,0,2,2,1,0,6,10,0,0,3,0,0,90,nan
2020R1108,Essendon,2020,11,2008665688,Tom Bellchambers,135,7,5,3,2,1,0,18,2,0,1,2,1,2,0,0,3,4,1,1,2,0,0,85,nan
2020R1108,Essendon,2020,11,2018673109,Dylan Clarke,13,10,5,2,5,0,0,0,4,2,1,1,2,1,1,0,5,5,1,0,1,0,0,64,nan
2020R1108,Essendon,2020,11,2014673527,Tom Cutler,71,10,6,2,4,1,1,0,1,1,1,0,4,1,1,0,4,6,0,0,0,0,0,78,nan
2020R1108,Essendon,2020,11,2016701470,Aaron Francis,34,13,9,4,4,0,0,0,0,4,1,0,1,0,0,0,1,10,0,0,11,0,0,98,nan
2020R1108,Essendon,2020,11,2014717758,Martin Gleeson,84,13,7,6,6,0,0,0,1,3,1,0,2,1,1,0,5,7,1,0,0,0,0,85,nan
2020R1108,Essendon,2020,11,2018714830,Matt Guelfi,36,14,8,4,6,0,0,0,1,3,2,1,4,0,1,0,7,6,0,1,2,0,0,89,nan
2020R1108,Essendon,2020,11,2015769089,Kyle Langford,74,11,4,4,7,2,0,0,2,0,0,1,3,0,1,0,3,8,0,3,1,0,0,86,nan
2020R1108,Essendon,2020,11,2016777834,Anthony McDonald-Tipungwuti,99,10,3,1,7,0,0,0,3,0,2,0,0,1,0,0,5,5,0,0,2,0,1,81,nan
2020R1108,Essendon,2020,11,2017775567,Andrew McGrath,74,26,12,1,14,0,0,0,2,2,2,6,1,3,0,0,9,15,0,0,1,0,0,79,nan
2020R1108,Essendon,2020,11,2015772271,Conor McKenna,78,8,6,2,2,0,0,0,0,0,5,0,1,0,0,0,0,8,0,1,0,3,2,84,nan
2020R1108,Essendon,2020,11,2009771825,Shaun McKernan,86,8,5,5,3,0,1,6,0,0,2,0,2,0,2,0,5,3,3,2,0,0,2,66,nan
2020R1108,Essendon,2020,11,2014779731,Zach Merrett,135,30,17,5,13,0,0,0,0,4,6,3,3,1,0,0,11,16,0,0,0,0,0,83,nan
2020R1108,Essendon,2020,11,2016804522,Darcy Parish,86,20,13,2,7,0,1,0,8,1,4,2,3,1,0,0,9,11,0,0,0,0,1,81,nan
2020R1108,Essendon,2020,11,2016827438,Mason Redman,34,15,6,3,9,0,0,0,1,3,2,0,1,0,0,0,5,10,0,0,0,1,0,76,nan
2020R1108,Essendon,2020,11,2018826450,Jordan Ridley,19,23,20,10,3,0,0,0,0,2,3,1,3,2,1,0,8,14,2,0,4,1,1,78,nan
2020R1108,Essendon,2020,11,2015839510,Adam Saad,102,16,8,2,8,0,0,0,2,3,3,0,3,0,1,0,4,13,0,0,8,0,0,86,nan
2020R1108,Essendon,2020,11,2012834776,Dylan Shiel,165,26,16,4,10,0,1,0,4,1,5,6,1,1,0,0,11,14,0,0,0,1,1,76,nan
2020R1108,Essendon,2020,11,2012833121,Devon Smith,148,13,4,2,9,0,0,0,4,1,2,0,2,1,0,0,4,9,0,0,0,0,1,85,nan
2020R1108,Essendon,2020,11,2016835941,Will Snelling,15,18,8,3,10,1,0,0,7,0,2,3,5,0,2,0,5,12,0,0,1,0,0,90,nan
2020R1108,Essendon,2020,11,2013833750,James Stewart,48,10,8,5,2,3,1,0,0,0,2,0,0,0,0,0,3,6,3,3,0,0,0,82,nan
2020R1108,Essendon,2020,11,2009901367,David Zaharakis,217,13,6,3,7,3,0,0,1,0,1,0,2,1,0,2,7,7,0,2,1,1,0,79,nan
2020R1108,Essendon,2020,11,2019904747,Brandon Zerk-Thatcher,5,3,1,1,2,0,0,0,1,0,0,0,2,0,1,0,3,0,1,0,1,0,0,88,nan
2020R1207,Essendon,2020,12,2017664774,Josh Begley,17,5,3,2,2,1,0,0,4,0,1,0,3,1,1,0,3,2,0,1,1,0,0,84,nan
2020R1207,Essendon,2020,12,2018673109,Dylan Clarke,14,6,4,3,2,0,0,0,1,0,1,0,0,0,0,0,1,5,0,1,3,0,0,79,nan
2020R1207,Essendon,2020,12,2014673527,Tom Cutler,72,14,8,6,6,0,1,0,1,2,2,0,1,1,0,0,3,10,0,1,0,1,1,85,nan
2020R1207,Essendon,2020,12,2020686068,Sam Draper,3,6,6,1,0,0,0,22,1,2,4,2,2,1,1,0,2,3,0,0,2,0,0,84,nan
2020R1207,Essendon,2020,12,2014717758,Martin Gleeson,85,15,7,6,8,0,0,0,0,1,2,0,0,0,0,0,6,9,1,0,4,0,0,84,nan
2020R1207,Essendon,2020,12,2018714830,Matt Guelfi,37,11,5,2,6,0,0,0,3,1,2,1,2,1,1,0,5,6,1,0,1,0,0,79,nan
2020R1207,Essendon,2020,12,2009727654,Michael Hurley,189,19,15,8,4,0,0,0,0,7,0,0,3,0,1,0,3,14,0,0,6,0,0,97,nan
2020R1207,Essendon,2020,12,2015769089,Kyle Langford,75,18,10,4,8,1,0,0,3,2,3,2,5,0,1,0,8,10,0,1,1,0,0,75,nan
2020R1207,Essendon,2020,12,2016777834,Anthony McDonald-Tipungwuti,100,9,6,3,3,1,0,0,5,0,3,1,0,0,0,0,3,5,1,0,1,1,0,83,nan
2020R1207,Essendon,2020,12,2017775567,Andrew McGrath,75,23,7,3,16,0,0,0,3,1,2,5,0,1,0,0,8,14,0,0,0,0,1,86,nan
2020R1207,Essendon,2020,12,2015772271,Conor McKenna,79,17,13,6,4,0,0,0,2,0,2,1,4,0,0,0,1,16,0,0,0,0,0,78,nan
2020R1207,Essendon,2020,12,2009771825,Shaun McKernan,87,4,2,1,2,0,0,0,0,0,1,0,2,1,1,0,2,2,0,1,2,0,1,71,nan
2020R1207,Essendon,2020,12,2014779731,Zach Merrett,136,24,17,5,7,0,0,0,1,2,7,3,4,1,0,0,8,17,0,0,1,0,0,87,nan
2020R1207,Essendon,2020,12,2018776764,Kobe Mutch,5,11,5,4,6,0,0,0,0,0,1,0,1,0,1,0,1,10,0,1,0,0,0,78,nan
2020R1207,Essendon,2020,12,2016804522,Darcy Parish,87,29,11,2,18,0,0,0,3,1,4,5,5,1,0,0,9,20,0,0,1,0,0,80,nan
2020R1207,Essendon,2020,12,2018826450,Jordan Ridley,20,18,13,7,5,0,1,0,0,1,0,0,1,0,0,0,0,16,0,0,4,1,0,86,nan
2020R1207,Essendon,2020,12,2015839510,Adam Saad,103,18,12,3,6,1,0,0,1,4,2,0,1,0,0,0,3,12,0,0,4,0,0,78,nan
2020R1207,Essendon,2020,12,2012834776,Dylan Shiel,166,29,14,4,15,0,0,0,5,1,4,5,5,1,0,0,9,21,0,1,0,3,1,71,nan
2020R1207,Essendon,2020,12,2016835941,Will Snelling,16,11,1,1,10,0,0,0,3,0,0,4,1,0,1,0,8,3,0,0,0,0,0,85,nan
2020R1207,Essendon,2020,12,2013833750,James Stewart,49,5,3,2,2,0,1,0,0,0,0,0,1,1,0,0,4,2,0,1,2,0,1,82,nan
2020R1207,Essendon,2020,12,2012849499,Jacob Townsend,58,6,5,3,1,1,0,0,1,1,1,1,4,0,2,0,2,4,0,1,2,0,0,74,nan
2020R1207,Essendon,2020,12,2019904747,Brandon Zerk-Thatcher,6,9,5,4,4,0,0,0,0,1,0,0,2,1,1,0,1,8,0,0,4,1,0,95,nan
2020R1304,Essendon,2020,13,2008665688,Tom Bellchambers,136,3,0,1,3,0,0,9,0,0,0,0,4,0,1,0,3,2,1,0,4,0,1,76,nan
2020R1304,Essendon,2020,13,2018673109,Dylan Clarke,15,13,3,3,10,1,0,0,1,1,0,2,1,1,1,0,7,7,0,0,2,0,0,88,nan
